1420

0.144	0.09	0.0005
0.1445	0.00	0.0005
0.1445	0.09	0.0005
0.145	0.00	0.0005
0.145	0.09	0.0005
0.1455	0.00	0.0005
0.1455	0.09	0.0005
0.146	0.00	0.0005
0.146	0.09	0.0005
0.1465	0.00	0.0005
0.1465	0.09	0.0005
0.147	0.00	0.0005
0.147	0.09	0.0005
0.1475	0.00	0.0005
0.1475	0.09	0.0005
0.148	0.00	0.0005
0.148	0.09	0.0005
0.1485	0.00	0.0005
0.1485	0.09	0.0005
0.149	0.00	0.0005
0.149	0.09	0.0005
0.1495	0.00	0.0005
0.1495	0.09	0.0005
0.15	0.00	0.0005
0.15	0.09	0.0005
0.1505	0.00	0.0005
0.1505	0.09	0.0005
0.151	0.00	0.0005
0.151	0.09	0.0005
0.1515	0.00	0.0005
0.1515	0.09	0.0005
0.152	0.00	0.0005
0.152	0.09	0.0005
0.1525	0.00	0.0005
0.1525	0.09	0.0005
0.153	0.00	0.0005
0.153	0.09	0.0005
0.1535	0.00	0.0005
0.1535	0.09	0.0005
0.154	0.00	0.0005
0.154	0.09	0.0005
0.1545	0.00	0.0005
0.1545	0.09	0.0005
0.155	0.00	0.0005
0.155	0.09	0.0005
0.1555	0.00	0.0005
0.1555	0.09	0.0005
0.156	0.00	0.0005
0.156	0.09	0.0005
0.1565	0.00	0.0005
0.1565	0.09	0.0005
0.157	0.00	0.0005
0.157	0.09	0.0005
0.1575	0.00	0.0005
0.1575	0.09	0.0005
0.158	0.00	0.0005
0.158	0.09	0.0005
0.1585	0.00	0.0005
0.1585	0.09	0.0005
0.159	0.00	0.0005
0.159	0.09	0.0005
0.1595	0.00	0.0005
0.1595	0.09	0.0005
0.16	0.00	0.0005
0.16	0.09	0.0005
0.1605	0.00	0.0005
0.1605	0.09	0.0005
0.161	0.00	0.0005
0.161	0.09	0.0005
0.1615	0.00	0.0005
0.1615	0.09	0.0005
0.162	0.00	0.0005
0.162	0.09	0.0005
0.1625	0.00	0.0005
0.1625	0.09	0.0005
0.163	0.00	0.0005
0.163	0.09	0.0005
0.1635	0.00	0.0005
0.1635	0.09	0.0005
0.164	0.00	0.0005
0.164	0.09	0.0005
0.1645	0.00	0.0005
0.1645	0.09	0.0005
0.165	0.00	0.0005
0.165	0.09	0.0005
0.1655	0.00	0.0005
0.1655	0.09	0.0005
0.166	0.00	0.0005
0.166	0.09	0.0005
0.1665	0.00	0.0005
0.1665	0.09	0.0005
0.167	0.00	0.0005
0.167	0.09	0.0005
0.1675	0.00	0.0005
0.1675	0.09	0.0005
0.168	0.00	0.0005
0.168	0.09	0.0005
0.1685	0.00	0.0005
0.1685	0.09	0.0005
0.169	0.00	0.0005
0.169	0.09	0.0005
0.1695	0.00	0.0005
0.1695	0.09	0.0005
0.17	0.00	0.0005
0.17	0.09	0.0005
0.1705	0.00	0.0005
0.1705	0.09	0.0005
0.171	0.00	0.0005
0.171	0.09	0.0005
0.1715	0.00	0.0005
0.1715	0.09	0.0005
0.172	0.00	0.0005
0.172	0.09	0.0005
0.1725	0.00	0.0005
0.1725	0.09	0.0005
0.173	0.00	0.0005
0.173	0.09	0.0005
0.1735	0.00	0.0005
0.1735	0.09	0.0005
0.174	0.00	0.0005
0.174	0.09	0.0005
0.1745	0.00	0.0005
0.1745	0.09	0.0005
0.175	0.00	0.0005
0.175	0.09	0.0005
0.1755	0.00	0.0005
0.1755	0.09	0.0005
0.176	0.00	0.0005
0.176	0.09	0.0005
0.1765	0.00	0.0005
0.1765	0.09	0.0005
0.177	0.00	0.0005
0.177	0.09	0.0005
0.1775	0.00	0.0005
0.1775	0.09	0.0005
0.178	0.00	0.0005
0.178	0.09	0.0005
0.1785	0.00	0.0005
0.1785	0.09	0.0005
0.179	0.00	0.0005
0.179	0.09	0.0005
0.1795	0.00	0.0005
0.1795	0.09	0.0005
0.18	0.00	0.0005
0.18	0.09	0.0005
0.1805	0.00	0.0005
0.1805	0.09	0.0005
0.181	0.00	0.0005
0.181	0.09	0.0005
0.1815	0.00	0.0005
0.1815	0.09	0.0005
0.182	0.00	0.0005
0.182	0.09	0.0005
0.1825	0.00	0.0005
0.1825	0.09	0.0005
0.183	0.00	0.0005
0.183	0.09	0.0005
0.1835	0.00	0.0005
0.1835	0.09	0.0005
0.184	0.00	0.0005
0.184	0.09	0.0005
0.1845	0.00	0.0005
0.1845	0.09	0.0005
0.185	0.00	0.0005
0.185	0.09	0.0005
0.1855	0.00	0.0005
0.1855	0.09	0.0005
0.186	0.00	0.0005
0.186	0.09	0.0005
0.1865	0.00	0.0005
0.1865	0.09	0.0005
0.187	0.00	0.0005
0.187	0.09	0.0005
0.1875	0.00	0.0005
0.1875	0.09	0.0005
0.188	0.00	0.0005
0.188	0.09	0.0005
0.1885	0.00	0.0005
0.1885	0.09	0.0005
0.189	0.00	0.0005
0.189	0.09	0.0005
0.1895	0.00	0.0005
0.1895	0.09	0.0005
0.19	0.00	0.0005
0.19	0.09	0.0005
0.1905	0.00	0.0005
0.1905	0.09	0.0005
0.191	0.00	0.0005
0.191	0.09	0.0005
0.1915	0.00	0.0005
0.1915	0.09	0.0005
0.192	0.00	0.0005
0.192	0.09	0.0005
0.1925	0.00	0.0005
0.1925	0.09	0.0005
0.193	0.00	0.0005
0.193	0.09	0.0005
0.1935	0.00	0.0005
0.1935	0.09	0.0005
0.194	0.00	0.0005
0.194	0.09	0.0005
0.1945	0.00	0.0005
0.1945	0.09	0.0005
0.195	0.00	0.0005
0.195	0.09	0.0005
0.1955	0.00	0.0005
0.1955	0.09	0.0005
0.196	0.00	0.0005
0.196	0.09	0.0005
0.1965	0.00	0.0005
0.1965	0.09	0.0005
0.197	0.00	0.0005
0.197	0.09	0.0005
0.1975	0.00	0.0005
0.1975	0.09	0.0005
0.198	0.00	0.0005
0.198	0.09	0.0005
0.1985	0.00	0.0005
0.1985	0.09	0.0005
0.199	0.00	0.0005
0.199	0.09	0.0005
0.1995	0.00	0.0005
0.1995	0.09	0.0005
0.2	0.00	0.0005
0.2	0.09	0.0005
0.2005	0.00	0.0005
0.2005	0.09	0.0005
0.201	0.00	0.0005
0.201	0.09	0.0005
0.2015	0.00	0.0005
0.2015	0.09	0.0005
0.202	0.00	0.0005
0.202	0.09	0.0005
0.2025	0.00	0.0005
0.2025	0.09	0.0005
0.203	0.00	0.0005
0.203	0.09	0.0005
0.2035	0.00	0.0005
0.2035	0.09	0.0005
0.204	0.00	0.0005
0.204	0.09	0.0005
0.2045	0.00	0.0005
0.2045	0.09	0.0005
0.205	0.00	0.0005
0.205	0.09	0.0005
0.2055	0.00	0.0005
0.2055	0.09	0.0005
0.206	0.00	0.0005
0.206	0.09	0.0005
0.2065	0.00	0.0005
0.2065	0.09	0.0005
0.207	0.00	0.0005
0.207	0.09	0.0005
0.2075	0.00	0.0005
0.2075	0.09	0.0005
0.208	0.00	0.0005
0.208	0.09	0.0005
0.2085	0.00	0.0005
0.2085	0.09	0.0005
0.209	0.00	0.0005
0.209	0.09	0.0005
0.2095	0.00	0.0005
0.2095	0.09	0.0005
0.21	0.00	0.0005
0.21	0.09	0.0005
0.2105	0.00	0.0005
0.2105	0.09	0.0005
0.211	0.00	0.0005
0.211	0.09	0.0005
0.2115	0.00	0.0005
0.2115	0.09	0.0005
0.212	0.00	0.0005
0.212	0.09	0.0005
0.2125	0.00	0.0005
0.2125	0.09	0.0005
0.213	0.00	0.0005
0.213	0.09	0.0005
0.2135	0.00	0.0005
0.2135	0.09	0.0005
0.214	0.00	0.0005
0.214	0.09	0.0005
0.2145	0.00	0.0005
0.2145	0.09	0.0005
0.215	0.00	0.0005
0.215	0.09	0.0005
0.2155	0.00	0.0005
0.2155	0.09	0.0005
0.216	0.00	0.0005
0.216	0.09	0.0005
0.2165	0.00	0.0005
0.2165	0.09	0.0005
0.217	0.00	0.0005
0.217	0.09	0.0005
0.2175	0.00	0.0005
0.2175	0.09	0.0005
0.218	0.00	0.0005
0.218	0.09	0.0005
0.2185	0.00	0.0005
0.2185	0.09	0.0005
0.219	0.00	0.0005
0.219	0.09	0.0005
0.2195	0.00	0.0005
0.2195	0.09	0.0005
0.22	0.00	0.0005
0.22	0.09	0.0005
0.2205	0.00	0.0005
0.2205	0.09	0.0005
0.221	0.00	0.0005
0.221	0.09	0.0005
0.2215	0.00	0.0005
0.2215	0.09	0.0005
0.222	0.00	0.0005
0.222	0.09	0.0005
0.2225	0.00	0.0005
0.2225	0.09	0.0005
0.223	0.00	0.0005
0.223	0.09	0.0005
0.2235	0.00	0.0005
0.2235	0.09	0.0005
0.224	0.00	0.0005
0.224	0.09	0.0005
0.2245	0.00	0.0005
0.2245	0.09	0.0005
0.225	0.00	0.0005
0.225	0.09	0.0005
0.2255	0.00	0.0005
0.2255	0.09	0.0005
0.226	0.00	0.0005
0.226	0.09	0.0005
0.2265	0.00	0.0005
0.2265	0.09	0.0005
0.227	0.00	0.0005
0.227	0.09	0.0005
0.2275	0.00	0.0005
0.2275	0.09	0.0005
0.228	0.00	0.0005
0.228	0.09	0.0005
0.2285	0.00	0.0005
0.2285	0.09	0.0005
0.229	0.00	0.0005
0.229	0.09	0.0005
0.2295	0.00	0.0005
0.2295	0.09	0.0005
0.23	0.00	0.0005
0.23	0.09	0.0005
0.2305	0.00	0.0005
0.2305	0.09	0.0005
0.231	0.00	0.0005
0.231	0.09	0.0005
0.2315	0.00	0.0005
0.2315	0.09	0.0005
0.232	0.00	0.0005
0.232	0.09	0.0005
0.2325	0.00	0.0005
0.2325	0.09	0.0005
0.233	0.00	0.0005
0.233	0.09	0.0005
0.2335	0.00	0.0005
0.2335	0.09	0.0005
0.234	0.00	0.0005
0.234	0.09	0.0005
0.2345	0.00	0.0005
0.2345	0.09	0.0005
0.235	0.00	0.0005
0.235	0.09	0.0005
0.2355	0.00	0.0005
0.2355	0.09	0.0005
0.236	0.00	0.0005
0.236	0.09	0.0005
0.2365	0.00	0.0005
0.2365	0.09	0.0005
0.237	0.00	0.0005
0.237	0.09	0.0005
0.2375	0.00	0.0005
0.2375	0.09	0.0005
0.238	0.00	0.0005
0.238	0.09	0.0005
0.2385	0.00	0.0005
0.2385	0.09	0.0005
0.239	0.00	0.0005
0.239	0.09	0.0005
0.2395	0.00	0.0005
0.2395	0.09	0.0005
